user_id,movie_title,rating
19,127,3.42
20,127,1.35
21,127,1.62
22,127,3.48
23,127,2.38
24,127,1.3
25,127,3.43
26,127,3.06
27,127,1.68
28,127,1.36
29,127,1.36
30,127,2.33
31,127,1.36
32,127,1.3
33,127,1.67
34,127,19.47527723199453
1,128,2.87
2,128,1.0
3,128,1.48
4,128,1.22
5,128,1.7
6,128,2.13
7,128,3.09
8,128,1.22
9,128,2.17
10,128,3.04
11,128,2.09
12,128,1.16
13,128,1.22
14,128,1.4
15,128,1.22
16,128,1.69
17,128,1.16
18,128,2.93
19,128,3.06
20,128,1.2
21,128,1.45
22,128,3.1
23,128,2.12
24,128,1.16
25,128,3.07
26,128,2.72
27,128,1.5
28,128,1.22
29,128,1.22
30,128,2.06
31,128,1.22
32,128,1.15
33,128,1.5
34,128,17.459576283303576
1,129,3.0
2,129,1.03
3,129,1.53
4,129,5.0
5,129,1.76
6,129,2.21
7,129,3.2
8,129,5.0
9,129,2.24
10,129,3.14
11,129,2.16
12,129,5.0
13,129,5.0
14,129,1.45
15,129,5.0
16,129,1.75
17,129,5.0
18,129,3.04
19,129,3.16
20,129,5.0
21,129,1.5
22,129,3.21
23,129,2.2
24,129,5.0
25,129,3.17
26,129,2.81
27,129,1.55
28,129,5.0
29,129,5.0
30,129,2.14
31,129,5.0
32,129,5.0
33,129,1.55
34,129,18.031532741343447
1,130,2.8
2,130,0.98
3,130,1.45
4,130,1.2
5,130,1.67
6,130,2.09
7,130,3.01
8,130,1.2
9,130,2.12
10,130,2.97
11,130,2.05
12,130,1.14
13,130,1.2
14,130,1.37
15,130,1.2
16,130,1.66
17,130,1.65
18,130,2.85
19,130,3.0
20,130,1.18
21,130,1.42
22,130,3.04
23,130,2.07
24,130,2.07
25,130,3.01
26,130,2.65
27,130,1.47
28,130,1.2
29,130,1.2
30,130,2.02
31,130,1.7
32,130,1.13
33,130,1.47
34,130,17.12963763974639
1,131,2.59
2,131,1.63
3,131,1.37
4,131,1.98
5,131,2.79
6,131,3.49
7,131,2.83
8,131,1.97
9,131,3.5
10,131,2.77
11,131,3.46
12,131,1.06
13,131,1.39
14,131,2.36
15,131,1.13
16,131,1.56
17,131,1.54
18,131,2.65
19,131,5.0
20,131,1.38
21,131,1.33
22,131,2.84
23,131,1.95
24,131,1.95
25,131,2.83
26,131,2.49
27,131,2.43
28,131,1.97
29,131,1.13
30,131,1.9
31,131,1.6
32,131,1.06
33,131,2.43
34,131,28.13955000546403
1,132,2.26
2,132,0.81
3,132,1.23
4,132,1.02
5,132,1.41
6,132,1.77
7,132,2.53
8,132,1.02
9,132,1.8
10,132,2.47
11,132,1.72
12,132,0.95
13,132,1.25
14,132,1.15
15,132,1.01
16,132,1.39
17,132,1.38
18,132,2.32
19,132,2.53
20,132,1.23
21,132,1.2
22,132,2.55
23,132,1.75
24,132,1.75
25,132,2.53
26,132,2.22
27,132,1.25
28,132,1.01
29,132,1.8
30,132,1.68
31,132,1.45
32,132,1.38
33,132,1.25
34,132,14.560228698953903
1,133,2.1
2,133,0.77
3,133,1.17
4,133,2.66
5,133,1.34
6,133,1.68
7,133,2.38
8,133,0.96
9,133,1.71
10,133,2.32
11,133,1.63
12,133,0.9
13,133,1.19
14,133,1.09
15,133,2.66
16,133,1.32
17,133,1.31
18,133,2.18
19,133,2.4
20,133,1.17
21,133,1.13
22,133,2.41
23,133,1.66
24,133,4.73
25,133,2.4
26,133,2.1
27,133,1.19
28,133,1.19
29,133,4.72
30,133,1.59
31,133,3.79
32,133,1.31
33,133,3.27
34,133,37.83493339895025
1,134,3.0
2,134,1.05
3,134,1.54
4,134,1.26
5,134,2.79
6,134,2.21
7,134,3.21
8,134,1.26
9,134,2.24
10,134,3.15
11,134,2.16
12,134,2.38
13,134,2.42
14,134,1.45
15,134,1.55
16,134,1.75
17,134,2.76
18,134,3.05
19,134,5.0
20,134,2.41
21,134,1.5
22,134,3.21
23,134,2.2
24,134,3.48
25,134,5.0
26,134,2.81
27,134,2.42
28,134,2.42
29,134,3.49
30,134,2.15
31,134,2.8
32,134,1.74
33,134,2.42
34,134,28.04955230695364
1,135,2.85
2,135,1.01
3,135,2.08
4,135,1.21
5,135,2.4
6,135,2.12
7,135,4.41
8,135,1.71
9,135,3.03
10,135,3.01
11,135,2.97
12,135,2.06
13,135,1.49
14,135,1.39
15,135,1.49
16,135,2.39
17,135,2.39
18,135,2.9
19,135,4.32
20,135,1.48
21,135,1.44
22,135,3.08
23,135,3.0
24,135,2.1
25,135,3.04
26,135,2.7
27,135,2.1
28,135,1.49
29,135,2.15
30,135,2.05
31,135,1.73
32,135,1.67
33,135,2.1
34,135,24.340106729752808
1,136,2.42
2,136,0.89
3,136,1.3
4,136,1.07
5,136,1.49
6,136,1.87
7,136,2.68
8,136,1.07
9,136,1.9
10,136,2.62
11,136,1.81
12,136,1.26
13,136,1.32
14,136,1.22
15,136,1.32
16,136,1.47
17,136,1.46
18,136,2.49
19,136,2.68
20,136,1.31
21,136,1.26
22,136,2.7
23,136,1.85
24,136,1.85
25,136,2.68
26,136,2.36
27,136,1.32
28,136,1.32
29,136,1.9
30,136,1.79
31,136,1.52
32,136,1.46
33,136,1.31
34,136,15.344892616928544
1,137,1.15
2,137,0.54
3,137,0.78
4,137,0.65
5,137,0.89
6,137,1.11
7,137,1.52
8,137,0.86
9,137,1.15
10,137,1.45
11,137,1.18
12,137,0.73
13,137,1.06
14,137,0.69
15,137,0.8
16,137,0.87
17,137,0.85
18,137,1.24
19,137,1.62
20,137,0.78
21,137,0.73
22,137,1.56
23,137,1.21
24,137,1.09
25,137,1.62
26,137,1.34
27,137,0.89
28,137,1.06
29,137,1.15
30,137,1.01
31,137,1.22
32,137,0.85
33,137,0.97
34,137,12.365106745211069
1,138,1.87
2,138,0.79
3,138,1.07
4,138,0.89
5,138,1.23
6,138,1.54
7,138,2.17
8,138,1.26
9,138,1.7
10,138,2.11
11,138,1.49
12,138,1.02
13,138,1.18
14,138,0.98
15,138,1.09
16,138,1.21
17,138,1.3
18,138,1.95
19,138,2.25
20,138,1.16
21,138,1.12
22,138,2.2
23,138,1.51
24,138,1.65
25,138,2.25
26,138,1.91
27,138,1.18
28,138,1.18
29,138,1.57
30,138,1.45
31,138,1.36
32,138,1.19
33,138,1.09
34,138,12.728048796415596
1,139,2.38
2,139,0.88
3,139,1.28
4,139,1.13
5,139,1.47
6,139,1.84
7,139,2.64
8,139,1.5
9,139,1.87
10,139,2.57
11,139,1.79
12,139,1.59
13,139,1.56
14,139,1.29
15,139,1.65
16,139,1.45
17,139,1.75
18,139,2.44
19,139,2.69
20,139,1.29
21,139,1.59
22,139,2.66
23,139,1.82
24,139,1.82
25,139,3.07
26,139,2.99
27,139,1.65
28,139,1.3
29,139,2.37
30,139,1.76
31,139,1.91
32,139,1.44
33,139,1.64
34,139,16.12411150596008
1,140,2.56
2,140,0.93
3,140,1.36
4,140,1.12
5,140,1.56
6,140,1.95
7,140,2.8
8,140,1.59
9,140,1.98
10,140,2.75
11,140,1.9
12,140,1.32
13,140,1.37
14,140,1.28
15,140,1.37
16,140,1.55
17,140,1.53
18,140,2.62
19,140,2.86
20,140,1.37
21,140,1.32
22,140,2.82
23,140,1.93
24,140,1.93
25,140,2.86
26,140,2.47
27,140,1.38
28,140,1.37
29,140,1.98
30,140,1.88
31,140,1.59
32,140,1.52
33,140,1.37
34,140,16.005085047579815
1,141,2.12
2,141,0.81
3,141,1.18
4,141,0.97
5,141,1.35
6,141,1.69
7,141,2.4
8,141,1.38
9,141,1.72
10,141,2.34
11,141,1.64
12,141,1.14
13,141,1.2
14,141,1.1
15,141,1.2
16,141,1.33
17,141,1.32
18,141,2.2
19,141,2.47
20,141,1.18
21,141,1.14
22,141,2.43
23,141,1.67
24,141,1.67
25,141,2.47
26,141,2.12
27,141,1.2
28,141,1.2
29,141,1.72
30,141,1.6
31,141,1.38
32,141,1.32
33,141,1.19
34,141,13.936370594087636
1,142,2.07
2,142,0.79
3,142,1.15
4,142,0.96
5,142,1.32
6,142,1.66
7,142,2.35
8,142,1.36
9,142,1.69
10,142,2.29
11,142,1.6
12,142,1.12
13,142,1.17
14,142,1.07
15,142,1.17
16,142,1.3
17,142,1.29
18,142,2.14
19,142,2.42
20,142,1.15
21,142,1.12
22,142,2.37
23,142,1.64
24,142,1.64
25,142,2.42
26,142,2.07
27,142,1.17
28,142,1.17
29,142,1.69
30,142,1.56
31,142,1.36
32,142,1.29
33,142,1.17
34,142,13.662027017296252
1,143,2.17
2,143,0.82
3,143,1.2
4,143,0.99
5,143,1.37
6,143,1.72
7,143,2.44
8,143,1.41
9,143,1.75
10,143,2.38
11,143,1.67
12,143,1.16
13,143,1.21
14,143,1.11
15,143,1.21
16,143,1.35
17,143,1.34
18,143,2.24
19,143,2.51
20,143,1.2
21,143,1.16
22,143,2.47
23,143,1.7
24,143,1.7
25,143,2.51
26,143,2.16
27,143,1.22
28,143,1.21
29,143,1.75
30,143,1.63
31,143,1.41
32,143,1.34
33,143,1.21
34,143,14.158540146903226
1,144,2.57
2,144,0.93
3,144,1.36
4,144,1.12
5,144,1.56
6,144,1.95
7,144,2.81
8,144,1.59
9,144,1.99
10,144,2.75
11,144,1.9
12,144,1.32
13,144,1.38
14,144,1.28
15,144,1.38
16,144,1.55
17,144,1.53
18,144,2.63
19,144,2.86
20,144,1.37
21,144,1.32
22,144,2.82
23,144,1.93
24,144,1.93
25,144,2.86
26,144,2.47
27,144,1.38
28,144,1.38
29,144,1.98
30,144,1.88
31,144,1.59
32,144,1.53
33,144,1.37
34,144,16.018464810502582
1,145,2.19
2,145,0.83
3,145,1.2
4,145,1.0
5,145,1.38
6,145,1.73
7,145,2.46
8,145,1.42
9,145,1.76
10,145,2.41
11,145,1.68
12,145,1.17
13,145,1.22
14,145,1.12
15,145,1.22
16,145,1.36
17,145,1.35
18,145,2.27
19,145,2.53
20,145,1.2
21,145,1.17
22,145,2.48
23,145,1.71
24,145,1.71
25,145,2.53
26,145,2.17
27,145,1.22
28,145,1.22
29,145,1.76
30,145,1.64
31,145,1.41
32,145,1.35
33,145,1.22
34,145,14.25212162798723
1,146,3.63
2,146,1.23
3,146,1.79
4,146,2.81
5,146,2.06
6,146,2.59
7,146,3.77
8,146,2.09
9,146,4.99
10,146,3.73
11,146,4.99
12,146,1.75
13,146,1.81
14,146,1.72
15,146,3.46
16,146,2.05
17,146,3.98
18,146,3.67
19,146,3.79
20,146,1.8
21,146,3.44
22,146,3.77
23,146,5.0
24,146,5.0
25,146,3.79
26,146,3.31
27,146,3.46
28,146,3.46
29,146,4.99
30,146,5.0
31,146,2.09
32,146,2.04
33,146,1.81
34,146,20.99031379458294
1,147,0.5
2,147,0.35
3,147,0.51
4,147,0.44
5,147,0.57
6,147,0.73
7,147,0.94
8,147,0.62
9,147,0.77
10,147,0.85
11,147,0.65
12,147,0.47
13,147,0.53
14,147,0.41
15,147,0.53
16,147,0.56
17,147,0.54
18,147,0.6
19,147,1.06
20,147,0.51
21,147,0.47
22,147,0.98
23,147,0.7
24,147,0.69
25,147,1.06
26,147,0.83
27,147,0.54
28,147,0.53
29,147,0.77
30,147,0.98
31,147,0.62
32,147,0.54
33,147,0.53
34,147,6.324355838828788
1,148,2.12
2,148,0.81
3,148,1.18
4,148,0.97
5,148,1.35
6,148,1.69
7,148,2.4
8,148,1.38
9,148,1.72
10,148,2.34
11,148,1.64
12,148,1.14
13,148,1.19
14,148,1.09
15,148,1.19
16,148,1.33
17,148,1.32
18,148,2.2
19,148,2.47
20,148,1.18
21,148,1.14
22,148,2.42
23,148,2.48
24,148,1.67
25,148,2.47
26,148,2.12
27,148,1.2
28,148,1.19
29,148,1.72
30,148,2.42
31,148,1.38
32,148,1.32
33,148,1.19
34,148,13.928609593357697
1,149,1.58
2,149,0.66
3,149,0.95
4,149,0.8
5,149,1.09
6,149,1.37
7,149,1.92
8,149,1.13
9,149,1.41
10,149,1.85
11,149,1.31
12,149,0.91
13,149,0.97
14,149,0.86
15,149,0.97
16,149,1.07
17,149,1.06
18,149,1.66
19,149,1.99
20,149,0.95
21,149,0.91
22,149,1.94
23,149,2.0
24,149,1.34
25,149,1.99
26,149,1.68
27,149,0.98
28,149,0.97
29,149,1.4
30,149,1.94
31,149,1.13
32,149,1.06
33,149,0.97
34,149,11.387983654715425
1,150,2.4
2,150,0.88
3,150,1.29
4,150,1.07
5,150,1.48
6,150,1.85
7,150,2.66
8,150,1.52
9,150,1.89
10,150,2.59
11,150,1.8
12,150,1.25
13,150,1.31
14,150,1.21
15,150,1.31
16,150,1.46
17,150,1.45
18,150,2.46
19,150,2.71
20,150,1.3
21,150,1.26
22,150,2.68
23,150,2.72
24,150,1.84
25,150,2.71
26,150,2.34
27,150,1.31
28,150,1.31
29,150,1.88
30,150,2.67
31,150,1.51
32,150,1.45
33,150,1.31
34,150,15.234570828196416
1,151,3.49
2,151,1.76
3,151,1.74
4,151,1.76
5,151,2.0
6,151,2.51
7,151,3.65
8,151,2.03
9,151,2.53
10,151,3.6
11,151,2.45
12,151,1.7
13,151,1.75
14,151,1.67
15,151,1.75
16,151,1.99
17,151,1.98
18,151,3.54
19,151,3.67
20,151,1.74
21,151,1.7
22,151,3.66
23,151,3.68
24,151,2.57
25,151,3.67
26,151,3.21
27,151,1.76
28,151,1.75
29,151,2.53
30,151,3.66
31,151,2.03
32,151,1.97
33,151,1.75
34,151,20.356726161949688
1,152,3.1
2,152,1.6
3,152,1.58
4,152,1.6
5,152,1.81
6,152,2.27
7,152,3.29
8,152,1.85
9,152,2.3
10,152,3.25
11,152,2.22
12,152,1.54
13,152,1.59
14,152,1.51
15,152,1.59
16,152,1.8
17,152,1.79
18,152,3.15
19,152,3.32
20,152,1.59
21,152,1.54
22,152,3.31
23,152,3.33
24,152,2.33
25,152,3.32
26,152,2.89
27,152,1.6
28,152,1.59
29,152,2.3
30,152,3.31
31,152,1.84
32,152,1.79
33,152,1.59
34,152,18.52665811142594
1,153,2.3
2,153,1.28
3,153,1.25
4,153,1.27
5,153,1.43
6,153,1.8
7,153,2.57
8,153,1.47
9,153,1.83
10,153,2.5
11,153,1.74
12,153,1.21
13,153,1.27
14,153,1.17
15,153,1.27
16,153,1.41
17,153,1.4
18,153,2.36
19,153,2.62
20,153,1.26
21,153,1.21
22,153,2.59
23,153,2.63
24,153,1.83
25,153,2.62
26,153,2.25
27,153,1.27
28,153,1.27
29,153,1.83
30,153,2.59
31,153,1.47
32,153,1.4
33,153,1.26
34,153,14.764397292826233
1,154,1.24
2,154,0.85
3,154,0.81
4,154,0.84
5,154,0.93
6,154,1.17
7,154,1.6
8,154,0.97
9,154,1.21
10,154,1.53
11,154,1.11
12,154,0.77
13,154,0.83
14,154,0.72
15,154,0.83
16,154,0.91
17,154,0.89
18,154,1.33
19,154,1.7
20,154,0.82
21,154,0.77
22,154,1.64
23,154,1.71
24,154,1.18
25,154,1.7
26,154,1.41
27,154,0.84
28,154,0.83
29,154,1.2
30,154,1.63
31,154,0.97
32,154,0.89
33,154,0.83
34,154,9.789022188503996
1,155,2.39
2,155,1.32
3,155,1.29
4,155,1.31
5,155,1.48
6,155,1.85
7,155,2.65
8,155,1.51
9,155,1.88
10,155,2.58
11,155,1.8
12,155,1.25
13,155,1.3
14,155,1.2
15,155,1.3
16,155,1.45
17,155,1.45
18,155,2.45
19,155,2.7
20,155,1.3
21,155,1.25
22,155,2.67
23,155,2.71
24,155,1.89
25,155,2.7
26,155,2.33
27,155,1.31
28,155,1.3
29,155,1.88
30,155,2.66
31,155,1.51
32,155,1.44
33,155,1.3
34,155,15.191341544195659
1,156,2.84
2,156,1.5
3,156,1.47
4,156,1.49
5,156,1.69
6,156,2.11
7,156,3.05
8,156,1.72
9,156,2.14
10,156,3.0
11,156,2.07
12,156,1.43
13,156,1.49
14,156,1.39
15,156,1.49
16,156,1.68
17,156,1.67
18,156,2.89
19,156,3.1
20,156,1.48
21,156,1.43
22,156,3.07
23,156,3.11
24,156,2.16
25,156,3.1
26,156,2.69
27,156,1.49
28,156,1.49
29,156,2.14
30,156,3.06
31,156,1.72
32,156,1.66
33,156,1.48
34,156,17.291667513951715
1,157,3.65
2,157,1.83
3,157,1.8
4,157,1.82
5,157,2.07
6,157,2.61
7,157,3.79
8,157,2.11
9,157,2.62
10,157,3.75
11,157,2.57
12,157,1.76
13,157,1.82
14,157,1.73
15,157,1.82
16,157,2.06
17,157,2.05
18,157,3.69
19,157,3.81
20,157,1.81
21,157,1.77
22,157,3.8
23,157,3.82
24,157,2.66
25,157,3.81
26,157,3.33
27,157,1.82
28,157,1.82
29,157,2.62
30,157,3.79
31,157,2.1
32,157,2.05
33,157,1.82
34,157,21.11030559052876
1,158,1.71
2,158,1.04
3,158,1.01
4,158,1.03
5,158,1.15
6,158,1.45
7,158,2.04
8,158,1.19
9,158,1.48
10,158,1.96
11,158,1.4
12,158,0.96
13,158,1.03
14,158,0.92
15,158,1.03
16,158,1.13
17,158,1.13
18,158,1.79
19,158,2.11
20,158,1.01
21,158,0.96
22,158,2.06
23,158,2.11
24,158,1.46
25,158,2.11
26,158,1.78
27,158,1.03
28,158,1.03
29,158,1.48
30,158,2.06
31,158,1.19
32,158,1.12
33,158,1.02
34,158,12.011932186575338
1,159,1.64
2,159,1.01
3,159,0.98
4,159,1.0
5,159,1.12
6,159,1.41
7,159,1.97
8,159,1.16
9,159,1.44
10,159,1.9
11,159,1.34
12,159,0.93
13,159,1.0
14,159,0.89
15,159,1.0
16,159,1.1
17,159,1.09
18,159,1.71
19,159,2.05
20,159,0.98
21,159,0.94
22,159,2.0
23,159,2.05
24,159,1.42
25,159,2.05
26,159,1.73
27,159,1.0
28,159,1.0
29,159,1.44
30,159,2.0
31,159,1.16
32,159,1.09
33,159,1.0
34,159,11.675105400676024
1,160,3.26
2,160,1.67
3,160,1.64
4,160,1.67
5,160,1.89
6,160,2.36
7,160,3.44
8,160,1.92
9,160,2.39
10,160,3.39
11,160,2.32
12,160,1.6
13,160,1.66
14,160,1.57
15,160,1.66
16,160,1.88
17,160,1.87
18,160,3.31
19,160,3.47
20,160,1.65
21,160,1.61
22,160,3.45
23,160,3.48
24,160,2.43
25,160,3.47
26,160,3.01
27,160,1.66
28,160,1.66
29,160,2.39
30,160,3.45
31,160,1.92
32,160,1.87
33,160,1.66
34,160,19.282550168059846
1,161,2.04
2,161,1.17
3,161,1.14
4,161,1.17
5,161,1.31
6,161,1.64
7,161,2.32
8,161,1.35
9,161,1.68
10,161,2.27
11,161,1.59
12,161,1.1
13,161,1.16
14,161,1.06
15,161,1.16
16,161,1.29
17,161,1.28
18,161,2.11
19,161,2.4
20,161,1.14
21,161,1.11
22,161,2.35
23,161,2.41
24,161,1.67
25,161,2.4
26,161,2.06
27,161,1.16
28,161,1.16
29,161,1.67
30,161,2.35
31,161,1.34
32,161,1.28
33,161,1.16
34,161,13.542879492305818
1,162,2.53
2,162,1.37
3,162,1.34
4,162,1.37
5,162,1.54
6,162,1.93
7,162,2.78
8,162,1.58
9,162,1.97
10,162,2.72
11,162,1.88
12,162,1.31
13,162,1.36
14,162,1.26
15,162,1.36
16,162,1.53
17,162,1.51
18,162,2.6
19,162,2.84
20,162,1.35
21,162,1.31
22,162,2.79
23,162,2.84
24,162,1.97
25,162,2.84
26,162,2.44
27,162,1.36
28,162,1.36
29,162,1.96
30,162,2.79
31,162,1.58
32,162,1.51
33,162,1.36
34,162,15.860659309196883
1,163,2.5
2,163,1.36
3,163,1.33
4,163,1.35
5,163,1.53
6,163,1.91
7,163,2.75
8,163,1.56
9,163,1.95
10,163,2.69
11,163,1.86
12,163,1.29
13,163,1.35
14,163,1.25
15,163,1.35
16,163,1.52
17,163,1.5
18,163,2.57
19,163,2.8
20,163,1.34
21,163,1.3
22,163,2.76
23,163,2.8
24,163,1.95
25,163,2.8
26,163,2.42
27,163,1.35
28,163,1.35
29,163,1.94
30,163,2.76
31,163,1.56
32,163,1.49
33,163,1.35
34,163,15.703071844643823
1,164,2.59
2,164,1.4
3,164,2.24
4,164,1.39
5,164,2.59
6,164,1.97
7,164,2.83
8,164,2.61
9,164,2.0
10,164,4.74
11,164,3.21
12,164,1.33
13,164,2.26
14,164,1.29
15,164,2.26
16,164,1.56
17,164,1.54
18,164,2.65
19,164,4.75
20,164,2.25
21,164,2.22
22,164,2.85
23,164,2.89
24,164,2.01
25,164,2.89
26,164,4.19
27,164,1.39
28,164,1.39
29,164,3.25
30,164,2.84
31,164,1.61
32,164,1.54
33,164,1.38
34,164,26.145989882310325
1,165,0.0
2,165,0.34
3,165,0.31
4,165,0.51
5,165,0.33
6,165,0.43
7,165,0.48
8,165,0.78
9,165,0.48
10,165,0.39
11,165,0.73
12,165,0.25
13,165,0.59
14,165,0.2
15,165,0.33
16,165,0.41
17,165,0.3
18,165,0.11
19,165,0.61
20,165,0.57
21,165,0.61
22,165,0.53
23,165,0.62
24,165,0.41
25,165,0.61
26,165,1.1
27,165,0.5
28,165,0.33
29,165,0.47
30,165,0.52
31,165,0.58
32,165,0.29
33,165,0.32
34,165,3.97062251842808
1,166,1.55
2,166,0.97
3,166,0.94
4,166,0.97
5,166,1.08
6,166,1.35
7,166,1.88
8,166,1.11
9,166,1.39
10,166,1.82
11,166,1.29
12,166,0.89
13,166,0.96
14,166,0.85
15,166,0.96
16,166,1.06
17,166,1.05
18,166,1.64
19,166,1.97
20,166,0.94
21,166,0.9
22,166,1.92
23,166,1.97
24,166,1.37
25,166,1.97
26,166,1.66
27,166,0.96
28,166,0.96
29,166,1.38
30,166,1.92
31,166,1.11
32,166,1.05
33,166,0.96
34,166,11.248358055714519
1,167,3.48
2,167,1.76
3,167,1.73
4,167,1.75
5,167,1.99
6,167,2.49
7,167,3.63
8,167,2.02
9,167,2.52
10,167,3.59
11,167,2.45
12,167,1.69
13,167,1.75
14,167,1.66
15,167,1.75
16,167,1.98
17,167,1.97
18,167,3.53
19,167,3.66
20,167,1.74
21,167,1.7
22,167,3.63
23,167,3.67
24,167,2.56
25,167,3.66
26,167,3.2
27,167,1.75
28,167,1.75
29,167,2.52
30,167,3.63
31,167,2.02
32,167,1.97
33,167,1.75
34,167,20.29234528132521
1,168,2.17
2,168,1.23
3,168,1.2
4,168,1.22
5,168,1.37
6,168,1.72
7,168,2.44
8,168,1.41
9,168,1.75
10,168,2.38
11,168,1.67
12,168,1.16
13,168,1.22
14,168,1.12
15,168,1.22
16,168,1.35
17,168,1.34
18,168,2.24
19,168,2.51
20,168,1.2
21,168,1.16
22,168,2.47
23,168,2.52
24,168,1.75
25,168,2.51
26,168,2.16
27,168,1.22
28,168,1.22
29,168,1.75
30,168,2.47
31,168,1.41
32,168,1.34
33,168,1.21
34,168,14.16957851867554
1,169,3.06
2,169,1.59
3,169,1.56
4,169,1.58
5,169,1.79
6,169,2.24
7,169,3.26
8,169,1.83
9,169,2.27
10,169,3.2
11,169,2.2
12,169,1.52
13,169,1.58
14,169,1.49
15,169,1.58
16,169,1.78
17,169,1.77
18,169,3.1
19,169,3.29
20,169,1.57
21,169,1.52
22,169,3.26
23,169,3.3
24,169,2.3
25,169,3.29
26,169,2.86
27,169,1.58
28,169,1.58
29,169,2.27
30,169,3.27
31,169,1.82
32,169,1.77
33,169,1.57
34,169,18.32503821192455
1,170,1.31
2,170,0.87
3,170,0.84
4,170,0.87
5,170,0.96
6,170,1.21
7,170,1.66
8,170,1.0
9,170,1.24
10,170,1.6
11,170,1.15
12,170,0.79
13,170,0.86
14,170,0.75
15,170,0.86
16,170,0.94
17,170,0.92
18,170,1.39
19,170,1.76
20,170,0.84
21,170,0.8
22,170,1.69
23,170,1.76
24,170,1.22
25,170,1.76
26,170,1.46
27,170,0.86
28,170,0.86
29,170,1.24
30,170,1.69
31,170,1.0
32,170,0.92
33,170,0.86
34,170,10.101628509421753
1,171,3.14
2,171,1.62
3,171,1.59
4,171,1.62
5,171,1.83
6,171,2.29
7,171,3.33
8,171,1.86
9,171,2.32
10,171,3.28
11,171,2.25
12,171,1.55
13,171,1.61
14,171,1.52
15,171,1.61
16,171,1.82
17,171,1.81
18,171,3.19
19,171,3.36
20,171,1.6
21,171,1.56
22,171,3.34
23,171,3.37
24,171,2.35
25,171,3.36
26,171,2.92
27,171,1.61
28,171,1.61
29,171,2.32
30,171,3.34
31,171,1.86
32,171,1.81
33,171,1.61
34,171,18.705131806362708
1,172,1.12
2,172,1.49
3,172,1.46
4,172,0.79
5,172,0.87
6,172,1.09
7,172,1.49
8,172,1.71
9,172,1.13
10,172,1.42
11,172,1.04
12,172,1.42
13,172,0.78
14,172,1.38
15,172,1.48
16,172,1.67
17,172,1.66
18,172,1.21
19,172,3.08
20,172,0.77
21,172,0.72
22,172,1.53
23,172,3.09
24,172,2.15
25,172,1.6
26,172,1.32
27,172,0.79
28,172,1.48
29,172,2.13
30,172,1.52
31,172,1.71
32,172,0.83
33,172,0.78
34,172,17.210624521688157
1,173,3.21
2,173,1.65
3,173,1.62
4,173,1.64
5,173,1.86
6,173,2.33
7,173,3.39
8,173,1.9
9,173,2.36
10,173,3.34
11,173,2.29
12,173,1.58
13,173,1.64
14,173,1.55
15,173,1.64
16,173,1.85
17,173,1.84
18,173,3.26
19,173,3.42
20,173,1.63
21,173,1.59
22,173,3.4
23,173,3.43
24,173,2.4
25,173,3.42
26,173,2.97
27,173,1.64
28,173,1.64
29,173,2.36
30,173,3.4
31,173,1.9
32,173,1.84
33,173,1.64
34,173,19.036373265873564
1,174,1.45
2,174,0.93
3,174,0.9
4,174,0.93
5,174,1.03
6,174,1.29
7,174,1.78
8,174,1.07
9,174,1.33
10,174,1.72
11,174,1.23
12,174,0.85
13,174,0.92
14,174,0.81
15,174,0.92
16,174,1.01
17,174,1.0
18,174,1.56
19,174,1.88
20,174,0.9
21,174,0.86
22,174,1.83
23,174,1.89
24,174,1.3
25,174,1.88
26,174,1.57
27,174,0.92
28,174,0.92
29,174,1.32
30,174,1.82
31,174,1.06
32,174,1.0
33,174,0.92
34,174,10.765551283462875
1,175,1.8
2,175,1.08
3,175,1.04
4,175,1.07
5,175,1.2
6,175,1.5
7,175,2.11
8,175,1.23
9,175,1.54
10,175,2.05
11,175,1.45
12,175,1.0
13,175,1.06
14,175,0.95
15,175,1.06
16,175,1.18
17,175,1.17
18,175,1.91
19,175,2.18
20,175,1.04
21,175,1.0
22,175,2.14
23,175,2.2
24,175,1.52
25,175,2.18
26,175,1.85
27,175,1.07
28,175,1.06
29,175,1.53
30,175,2.14
31,175,1.23
32,175,1.16
33,175,1.06
34,175,12.423794119140885
1,176,1.51
2,176,0.96
3,176,0.93
4,176,0.95
5,176,1.06
6,176,1.33
7,176,1.84
8,176,1.1
9,176,1.36
10,176,1.78
11,176,1.27
12,176,0.88
13,176,0.94
14,176,0.83
15,176,0.94
16,176,1.04
17,176,1.03
18,176,1.63
19,176,1.93
20,176,0.93
21,176,0.88
22,176,1.88
23,176,1.94
24,176,1.34
25,176,1.93
26,176,1.63
27,176,0.95
28,176,0.94
29,176,1.36
30,176,1.88
31,176,1.09
32,176,1.03
33,176,0.94
34,176,11.06013337189014
1,177,1.39
2,177,0.91
3,177,0.88
4,177,0.9
5,177,1.0
6,177,1.26
7,177,1.73
8,177,1.04
9,177,1.29
10,177,1.67
11,177,1.2
12,177,0.83
13,177,0.9
14,177,0.79
15,177,0.9
16,177,0.98
17,177,0.97
18,177,1.51
19,177,1.83
20,177,0.88
21,177,0.83
22,177,1.78
23,177,1.84
24,177,1.27
25,177,1.83
26,177,1.53
27,177,0.9
28,177,0.9
29,177,1.29
30,177,1.77
31,177,1.04
32,177,0.97
33,177,0.89
34,177,10.50435258022122
1,178,1.8
2,178,1.07
3,178,1.04
4,178,1.07
5,178,1.19
6,178,1.5
7,178,2.11
